fecha,dia_semana,producto,unidades_producidas_formula_ingenua,unidades_vendidas,unidades_desperdiciadas,ventas_perdidas_por_faltante,precio_unitario,costo_produccion_unitario,en_promocion,evento_especial,ingreso,costo_desperdicio_pesos
2025-06-05,Thursday,Azúcar y Canela,175,144,31,0,16,5.5,False,,2304,170.5
2025-06-06,Friday,Azúcar y Canela,175,175,0,326,16,5.5,False,Día Nacional de la Dona,2800,0.0
2025-06-07,Saturday,Azúcar y Canela,214,214,0,14,16,5.5,False,,3424,0.0
2025-06-08,Sunday,Azúcar y Canela,211,176,35,0,16,5.5,False,,2816,192.5
2025-06-09,Monday,Azúcar y Canela,203,105,98,0,16,5.5,False,,1680,539.0
2025-06-10,Tuesday,Azúcar y Canela,206,100,106,0,16,5.5,False,,1600,583.0
2025-06-11,Wednesday,Azúcar y Canela,203,111,92,0,16,5.5,False,,1776,506.0
2025-06-12,Thursday,Azúcar y Canela,195,146,49,0,16,5.5,False,,2336,269.5
2025-06-13,Friday,Azúcar y Canela,195,191,4,0,16,5.5,False,,3056,22.0
2025-06-14,Saturday,Azúcar y Canela,151,151,0,70,16,5.5,False,,2416,0.0
2025-06-15,Sunday,Azúcar y Canela,150,150,0,150,16,5.5,True,Quincena,2400,0.0
2025-06-16,Monday,Azúcar y Canela,168,120,48,0,16,5.5,False,,1920,264.0
2025-06-17,Tuesday,Azúcar y Canela,170,130,40,0,16,5.5,False,,2080,220.0
2025-06-18,Wednesday,Azúcar y Canela,174,120,54,0,16,5.5,False,,1920,297.0
2025-06-19,Thursday,Azúcar y Canela,175,145,30,0,16,5.5,False,,2320,165.0
2025-06-20,Friday,Azúcar y Canela,175,175,0,8,16,5.5,False,,2800,0.0
2025-06-21,Saturday,Azúcar y Canela,174,174,0,59,16,5.5,False,,2784,0.0
2025-06-22,Sunday,Azúcar y Canela,176,176,0,4,16,5.5,False,,2816,0.0
2025-06-23,Monday,Azúcar y Canela,159,79,80,0,16,5.5,False,,1264,440.0
2025-06-24,Tuesday,Azúcar y Canela,153,143,10,0,16,5.5,False,,2288,55.0
2025-06-25,Wednesday,Azúcar y Canela,155,138,17,0,16,5.5,False,,2208,93.5
2025-06-26,Thursday,Azúcar y Canela,157,132,25,0,16,5.5,False,,2112,137.5
2025-06-27,Friday,Azúcar y Canela,155,155,0,30,16,5.5,False,,2480,0.0
2025-06-28,Saturday,Azúcar y Canela,156,156,0,69,16,5.5,False,,2496,0.0
2025-06-29,Sunday,Azúcar y Canela,155,155,0,43,16,5.5,False,,2480,0.0
2025-06-30,Monday,Azúcar y Canela,157,130,27,0,16,5.5,False,Quincena,2080,148.5
2025-07-01,Tuesday,Azúcar y Canela,164,139,25,0,16,5.5,False,Quincena,2224,137.5
2025-07-02,Wednesday,Azúcar y Canela,164,111,53,0,16,5.5,False,,1776,291.5
2025-07-03,Thursday,Azúcar y Canela,160,160,0,36,16,5.5,True,,2560,0.0
2025-07-04,Friday,Azúcar y Canela,169,169,0,7,16,5.5,False,,2704,0.0
2025-07-05,Saturday,Azúcar y Canela,168,168,0,36,16,5.5,False,,2688,0.0
2025-07-06,Sunday,Azúcar y Canela,165,165,0,19,16,5.5,False,,2640,0.0
2025-07-07,Monday,Azúcar y Canela,163,105,58,0,16,5.5,False,,1680,319.0
2025-07-08,Tuesday,Azúcar y Canela,159,129,30,0,16,5.5,False,,2064,165.0
2025-07-09,Wednesday,Azúcar y Canela,158,120,38,0,16,5.5,False,,1920,209.0
2025-07-10,Thursday,Azúcar y Canela,159,135,24,0,16,5.5,False,,2160,132.0
2025-07-11,Friday,Azúcar y Canela,150,150,0,47,16,5.5,False,,2400,0.0
2025-07-12,Saturday,Azúcar y Canela,153,153,0,69,16,5.5,False,,2448,0.0
2025-07-13,Sunday,Azúcar y Canela,156,156,0,29,16,5.5,False,,2496,0.0
2025-07-14,Monday,Azúcar y Canela,156,82,74,0,16,5.5,False,,1312,407.0
2025-07-15,Tuesday,Azúcar y Canela,153,115,38,0,16,5.5,False,Quincena,1840,209.0
2025-07-16,Wednesday,Azúcar y Canela,151,151,0,18,16,5.5,True,,2416,0.0
2025-07-17,Thursday,Azúcar y Canela,158,144,14,0,16,5.5,False,,2304,77.0
2025-07-18,Friday,Azúcar y Canela,159,159,0,27,16,5.5,False,,2544,0.0
2025-07-19,Saturday,Azúcar y Canela,158,158,0,23,16,5.5,False,,2528,0.0
2025-07-20,Sunday,Azúcar y Canela,152,152,0,58,16,5.5,False,,2432,0.0
2025-07-21,Monday,Azúcar y Canela,155,98,57,0,16,5.5,False,,1568,313.5
2025-07-22,Tuesday,Azúcar y Canela,158,120,38,0,16,5.5,False,,1920,209.0
2025-07-23,Wednesday,Azúcar y Canela,158,133,25,0,16,5.5,False,,2128,137.5
2025-07-24,Thursday,Azúcar y Canela,153,148,5,0,16,5.5,False,,2368,27.5
2025-07-25,Friday,Azúcar y Canela,154,154,0,26,16,5.5,False,,2464,0.0
2025-07-26,Saturday,Azúcar y Canela,153,153,0,92,16,5.5,False,,2448,0.0
2025-07-27,Sunday,Azúcar y Canela,162,162,0,115,16,5.5,True,,2592,0.0
2025-07-28,Monday,Azúcar y Canela,172,97,75,0,16,5.5,False,,1552,412.5
2025-07-29,Tuesday,Azúcar y Canela,171,127,44,0,16,5.5,False,,2032,242.0
2025-07-30,Wednesday,Azúcar y Canela,172,141,31,0,16,5.5,False,Quincena,2256,170.5
2025-07-31,Thursday,Azúcar y Canela,174,168,6,0,16,5.5,False,Quincena,2688,33.0
2025-08-01,Friday,Azúcar y Canela,176,176,0,68,16,5.5,False,Quincena,2816,0.0
2025-08-02,Saturday,Azúcar y Canela,186,186,0,21,16,5.5,False,,2976,0.0
2025-08-03,Sunday,Azúcar y Canela,180,180,0,26,16,5.5,False,,2880,0.0
2025-08-04,Monday,Azúcar y Canela,170,97,73,0,16,5.5,False,,1552,401.5
2025-08-05,Tuesday,Azúcar y Canela,170,135,35,0,16,5.5,False,,2160,192.5
2025-08-06,Wednesday,Azúcar y Canela,171,139,32,0,16,5.5,False,,2224,176.0
2025-08-07,Thursday,Azúcar y Canela,171,142,29,0,16,5.5,False,,2272,159.5
2025-08-08,Friday,Azúcar y Canela,167,167,0,101,16,5.5,True,,2672,0.0
2025-08-09,Saturday,Azúcar y Canela,171,171,0,40,16,5.5,False,,2736,0.0
2025-08-10,Sunday,Azúcar y Canela,171,171,0,32,16,5.5,False,,2736,0.0
2025-08-11,Monday,Azúcar y Canela,171,84,87,0,16,5.5,False,,1344,478.5
2025-08-12,Tuesday,Azúcar y Canela,169,123,46,0,16,5.5,False,,1968,253.0
2025-08-13,Wednesday,Azúcar y Canela,167,132,35,0,16,5.5,False,,2112,192.5
2025-08-14,Thursday,Azúcar y Canela,166,130,36,0,16,5.5,False,,2080,198.0
2025-08-15,Friday,Azúcar y Canela,164,164,0,51,16,5.5,False,Quincena,2624,0.0
2025-08-16,Saturday,Azúcar y Canela,157,157,0,55,16,5.5,False,,2512,0.0
2025-08-17,Sunday,Azúcar y Canela,157,157,0,24,16,5.5,False,,2512,0.0
2025-08-18,Monday,Azúcar y Canela,154,82,72,0,16,5.5,False,,1312,396.0
2025-08-19,Tuesday,Azúcar y Canela,154,114,40,0,16,5.5,False,,1824,220.0
2025-08-20,Wednesday,Azúcar y Canela,152,118,34,0,16,5.5,False,,1888,187.0
2025-08-21,Thursday,Azúcar y Canela,150,150,0,2,16,5.5,False,,2400,0.0
2025-08-22,Friday,Azúcar y Canela,153,153,0,41,16,5.5,False,,2448,0.0
2025-08-23,Saturday,Azúcar y Canela,150,150,0,78,16,5.5,False,,2400,0.0
2025-08-24,Sunday,Azúcar y Canela,153,153,0,37,16,5.5,False,,2448,0.0
2025-08-25,Monday,Azúcar y Canela,154,99,55,0,16,5.5,False,,1584,302.5
2025-08-26,Tuesday,Azúcar y Canela,156,135,21,0,16,5.5,False,,2160,115.5
2025-08-27,Wednesday,Azúcar y Canela,159,109,50,0,16,5.5,False,,1744,275.0
2025-08-28,Thursday,Azúcar y Canela,158,152,6,0,16,5.5,False,,2432,33.0
2025-08-29,Friday,Azúcar y Canela,158,150,8,0,16,5.5,False,,2400,44.0
2025-08-30,Saturday,Azúcar y Canela,152,152,0,104,16,5.5,False,Quincena,2432,0.0
2025-08-31,Sunday,Azúcar y Canela,156,156,0,62,16,5.5,False,Quincena,2496,0.0
2025-09-01,Monday,Azúcar y Canela,160,152,8,0,16,5.5,True,Quincena,2432,44.0
2025-09-02,Tuesday,Azúcar y Canela,167,130,37,0,16,5.5,False,,2080,203.5
2025-09-03,Wednesday,Azúcar y Canela,167,131,36,0,16,5.5,False,,2096,198.0
2025-09-04,Thursday,Azúcar y Canela,170,141,29,0,16,5.5,False,,2256,159.5
2025-09-05,Friday,Azúcar y Canela,168,168,0,25,16,5.5,False,,2688,0.0
2025-09-06,Saturday,Azúcar y Canela,174,174,0,73,16,5.5,False,,2784,0.0
2025-09-07,Sunday,Azúcar y Canela,173,172,1,0,16,5.5,False,,2752,5.5
2025-09-08,Monday,Azúcar y Canela,167,99,68,0,16,5.5,False,,1584,374.0
2025-09-09,Tuesday,Azúcar y Canela,159,110,49,0,16,5.5,False,,1760,269.5
2025-09-10,Wednesday,Azúcar y Canela,156,128,28,0,16,5.5,False,,2048,154.0
2025-09-11,Thursday,Azúcar y Canela,156,135,21,0,16,5.5,False,,2160,115.5
2025-09-12,Friday,Azúcar y Canela,155,155,0,17,16,5.5,False,,2480,0.0
2025-09-13,Saturday,Azúcar y Canela,152,152,0,77,16,5.5,False,,2432,0.0
2025-09-14,Sunday,Azúcar y Canela,149,149,0,73,16,5.5,False,,2384,0.0
2025-09-15,Monday,Azúcar y Canela,156,153,3,0,16,5.5,True,Quincena,2448,16.5
2025-09-16,Tuesday,Azúcar y Canela,164,124,40,0,16,5.5,False,,1984,220.0
2025-09-17,Wednesday,Azúcar y Canela,166,120,46,0,16,5.5,False,,1920,253.0
2025-09-18,Thursday,Azúcar y Canela,165,139,26,0,16,5.5,False,,2224,143.0
2025-09-19,Friday,Azúcar y Canela,166,166,0,41,16,5.5,False,,2656,0.0
2025-09-20,Saturday,Azúcar y Canela,171,171,0,44,16,5.5,False,,2736,0.0
2025-09-21,Sunday,Azúcar y Canela,169,169,0,24,16,5.5,False,,2704,0.0
2025-09-22,Monday,Azúcar y Canela,164,102,62,0,16,5.5,False,,1632,341.0
2025-09-23,Tuesday,Azúcar y Canela,157,127,30,0,16,5.5,False,,2032,165.0
2025-09-24,Wednesday,Azúcar y Canela,158,123,35,0,16,5.5,False,,1968,192.5
2025-09-25,Thursday,Azúcar y Canela,158,146,12,0,16,5.5,False,,2336,66.0
2025-09-26,Friday,Azúcar y Canela,159,159,0,5,16,5.5,False,,2544,0.0
2025-09-27,Saturday,Azúcar y Canela,153,153,0,90,16,5.5,False,,2448,0.0
2025-09-28,Sunday,Azúcar y Canela,157,157,0,32,16,5.5,False,,2512,0.0
2025-09-29,Monday,Azúcar y Canela,156,107,49,0,16,5.5,False,,1712,269.5
2025-09-30,Tuesday,Azúcar y Canela,157,147,10,0,16,5.5,False,Quincena,2352,55.0
2025-10-01,Wednesday,Azúcar y Canela,160,133,27,0,16,5.5,False,Quincena,2128,148.5
2025-10-02,Thursday,Azúcar y Canela,161,141,20,0,16,5.5,False,,2256,110.0
2025-10-03,Friday,Azúcar y Canela,161,161,0,29,16,5.5,False,,2576,0.0
2025-10-04,Saturday,Azúcar y Canela,164,164,0,74,16,5.5,False,,2624,0.0
2025-10-05,Sunday,Azúcar y Canela,164,164,0,45,16,5.5,False,,2624,0.0
2025-10-06,Monday,Azúcar y Canela,166,95,71,0,16,5.5,False,,1520,390.5
2025-10-07,Tuesday,Azúcar y Canela,165,110,55,0,16,5.5,False,,1760,302.5
2025-10-08,Wednesday,Azúcar y Canela,159,141,18,0,16,5.5,False,,2256,99.0
2025-10-09,Thursday,Azúcar y Canela,161,161,0,8,16,5.5,False,,2576,0.0
2025-10-10,Friday,Azúcar y Canela,165,165,0,82,16,5.5,True,,2640,0.0
2025-10-11,Saturday,Azúcar y Canela,173,173,0,45,16,5.5,False,,2768,0.0
2025-10-12,Sunday,Azúcar y Canela,170,170,0,27,16,5.5,False,,2720,0.0
2025-10-13,Monday,Azúcar y Canela,168,96,72,0,16,5.5,False,,1536,396.0
2025-10-14,Tuesday,Azúcar y Canela,168,141,27,0,16,5.5,False,,2256,148.5
2025-10-15,Wednesday,Azúcar y Canela,173,145,28,0,16,5.5,False,Quincena,2320,154.0
2025-10-16,Thursday,Azúcar y Canela,173,138,35,0,16,5.5,False,,2208,192.5
2025-10-17,Friday,Azúcar y Canela,169,169,0,41,16,5.5,False,,2704,0.0
2025-10-18,Saturday,Azúcar y Canela,164,164,0,37,16,5.5,False,,2624,0.0
2025-10-19,Sunday,Azúcar y Canela,161,161,0,36,16,5.5,False,,2576,0.0
2025-10-20,Monday,Azúcar y Canela,161,96,65,0,16,5.5,False,,1536,357.5
2025-10-21,Tuesday,Azúcar y Canela,161,128,33,0,16,5.5,False,,2048,181.5
2025-10-22,Wednesday,Azúcar y Canela,159,124,35,0,16,5.5,False,,1984,192.5
2025-10-23,Thursday,Azúcar y Canela,156,142,14,0,16,5.5,False,,2272,77.0
2025-10-24,Friday,Azúcar y Canela,157,157,0,13,16,5.5,False,,2512,0.0
2025-10-25,Saturday,Azúcar y Canela,151,151,0,85,16,5.5,False,,2416,0.0
2025-10-26,Sunday,Azúcar y Canela,156,156,0,52,16,5.5,False,,2496,0.0
2025-10-27,Monday,Azúcar y Canela,158,103,55,0,16,5.5,False,,1648,302.5
2025-10-28,Tuesday,Azúcar y Canela,159,123,36,0,16,5.5,False,,1968,198.0
2025-10-29,Wednesday,Azúcar y Canela,158,132,26,0,16,5.5,False,,2112,143.0
2025-10-30,Thursday,Azúcar y Canela,159,159,0,22,16,5.5,False,Quincena,2544,0.0
2025-10-31,Friday,Azúcar y Canela,165,165,0,64,16,5.5,False,Quincena,2640,0.0
2025-11-01,Saturday,Azúcar y Canela,173,173,0,103,16,5.5,False,Quincena,2768,0.0
2025-11-02,Sunday,Azúcar y Canela,179,179,0,23,16,5.5,False,,2864,0.0
2025-11-03,Monday,Azúcar y Canela,178,131,47,0,16,5.5,False,,2096,258.5
2025-11-04,Tuesday,Azúcar y Canela,182,118,64,0,16,5.5,False,,1888,352.0
2025-11-05,Wednesday,Azúcar y Canela,181,146,35,0,16,5.5,False,,2336,192.5
2025-11-06,Thursday,Azúcar y Canela,183,139,44,0,16,5.5,False,,2224,242.0
2025-11-07,Friday,Azúcar y Canela,177,170,7,0,16,5.5,False,,2720,38.5
2025-11-08,Saturday,Azúcar y Canela,169,169,0,33,16,5.5,False,,2704,0.0
2025-11-09,Sunday,Azúcar y Canela,158,158,0,43,16,5.5,False,,2528,0.0
2025-11-10,Monday,Azúcar y Canela,158,110,48,0,16,5.5,False,,1760,264.0
2025-11-11,Tuesday,Azúcar y Canela,155,131,24,0,16,5.5,False,,2096,132.0
2025-11-12,Wednesday,Azúcar y Canela,157,143,14,0,16,5.5,False,,2288,77.0
2025-11-13,Thursday,Azúcar y Canela,157,157,0,9,16,5.5,False,,2512,0.0
2025-11-14,Friday,Azúcar y Canela,160,160,0,34,16,5.5,False,,2560,0.0
2025-11-15,Saturday,Azúcar y Canela,164,164,0,82,16,5.5,False,Quincena,2624,0.0
2025-11-16,Sunday,Azúcar y Canela,170,170,0,46,16,5.5,False,,2720,0.0
2025-11-17,Monday,Azúcar y Canela,172,118,54,0,16,5.5,False,,1888,297.0
2025-11-18,Tuesday,Azúcar y Canela,173,143,30,0,16,5.5,False,,2288,165.0
2025-11-19,Wednesday,Azúcar y Canela,175,127,48,0,16,5.5,False,,2032,264.0
2025-11-20,Thursday,Azúcar y Canela,173,145,28,0,16,5.5,False,,2320,154.0
2025-11-21,Friday,Azúcar y Canela,170,170,0,65,16,5.5,False,,2720,0.0
2025-11-22,Saturday,Azúcar y Canela,176,176,0,95,16,5.5,False,,2816,0.0
2025-11-23,Sunday,Azúcar y Canela,179,179,0,23,16,5.5,False,,2864,0.0
2025-11-24,Monday,Azúcar y Canela,177,106,71,0,16,5.5,False,,1696,390.5
2025-11-25,Tuesday,Azúcar y Canela,176,124,52,0,16,5.5,False,,1984,286.0
2025-11-26,Wednesday,Azúcar y Canela,173,113,60,0,16,5.5,False,,1808,330.0
2025-11-27,Thursday,Azúcar y Canela,171,146,25,0,16,5.5,False,,2336,137.5
2025-11-28,Friday,Azúcar y Canela,171,171,0,30,16,5.5,False,,2736,0.0
2025-11-29,Saturday,Azúcar y Canela,166,166,0,103,16,5.5,True,,2656,0.0
2025-11-30,Sunday,Azúcar y Canela,166,166,0,76,16,5.5,False,Quincena,2656,0.0
2025-12-01,Monday,Azúcar y Canela,172,104,68,0,16,5.5,False,Quincena,1664,374.0
2025-12-02,Tuesday,Azúcar y Canela,171,141,30,0,16,5.5,False,,2256,165.0
2025-12-03,Wednesday,Azúcar y Canela,174,126,48,0,16,5.5,False,,2016,264.0
2025-12-04,Thursday,Azúcar y Canela,176,155,21,0,16,5.5,False,,2480,115.5
2025-12-05,Friday,Azúcar y Canela,177,177,0,8,16,5.5,False,,2832,0.0
2025-12-06,Saturday,Azúcar y Canela,175,175,0,24,16,5.5,False,,2800,0.0
2025-12-07,Sunday,Azúcar y Canela,165,165,0,16,16,5.5,False,,2640,0.0
2025-12-08,Monday,Azúcar y Canela,156,97,59,0,16,5.5,False,,1552,324.5
2025-12-09,Tuesday,Azúcar y Canela,155,123,32,0,16,5.5,False,,1968,176.0
2025-12-10,Wednesday,Azúcar y Canela,152,135,17,0,16,5.5,False,,2160,93.5
2025-12-11,Thursday,Azúcar y Canela,154,154,0,1,16,5.5,False,,2464,0.0
2025-12-12,Friday,Azúcar y Canela,154,154,0,54,16,5.5,False,,2464,0.0
2025-12-13,Saturday,Azúcar y Canela,157,157,0,89,16,5.5,False,,2512,0.0
2025-12-14,Sunday,Azúcar y Canela,164,164,0,126,16,5.5,True,,2624,0.0
2025-12-15,Monday,Azúcar y Canela,179,91,88,0,16,5.5,False,Quincena,1456,484.0
2025-12-16,Tuesday,Azúcar y Canela,178,125,53,0,16,5.5,False,,2000,291.5
2025-12-17,Wednesday,Azúcar y Canela,179,148,31,0,16,5.5,False,,2368,170.5
2025-12-18,Thursday,Azúcar y Canela,180,144,36,0,16,5.5,False,,2304,198.0
2025-12-19,Friday,Azúcar y Canela,179,179,0,13,16,5.5,False,,2864,0.0
2025-12-20,Saturday,Azúcar y Canela,177,177,0,67,16,5.5,False,,2832,0.0
2025-12-21,Sunday,Azúcar y Canela,176,176,0,18,16,5.5,False,,2816,0.0
2025-12-22,Monday,Azúcar y Canela,163,102,61,0,16,5.5,False,,1632,335.5
2025-12-23,Tuesday,Azúcar y Canela,164,135,29,0,16,5.5,False,,2160,159.5
2025-12-24,Wednesday,Azúcar y Canela,166,142,24,0,16,5.5,False,,2272,132.0
2025-12-25,Thursday,Azúcar y Canela,165,165,0,17,16,5.5,False,,2640,0.0
2025-12-26,Friday,Azúcar y Canela,170,170,0,19,16,5.5,False,,2720,0.0
2025-12-27,Saturday,Azúcar y Canela,170,170,0,46,16,5.5,False,,2720,0.0
2025-12-28,Sunday,Azúcar y Canela,166,166,0,35,16,5.5,False,,2656,0.0
2025-12-29,Monday,Azúcar y Canela,167,133,34,0,16,5.5,True,,2128,187.0
2025-12-30,Tuesday,Azúcar y Canela,171,162,9,0,16,5.5,False,Quincena,2592,49.5
2025-12-31,Wednesday,Azúcar y Canela,175,175,0,25,16,5.5,True,Quincena,2800,0.0
2025-01-01,Wednesday,Fresa Rellena,110,105,5,0,24,9.0,False,Quincena,2520,45.0
2025-01-02,Thursday,Fresa Rellena,105,105,0,3,24,9.0,False,,2520,0.0
2025-01-03,Friday,Fresa Rellena,106,106,0,34,24,9.0,False,,2544,0.0
2025-01-04,Saturday,Fresa Rellena,118,118,0,34,24,9.0,False,,2832,0.0
2025-01-05,Sunday,Fresa Rellena,126,126,0,10,24,9.0,False,,3024,0.0
2025-01-06,Monday,Fresa Rellena,128,73,55,0,24,9.0,False,,1752,495.0
2025-01-07,Tuesday,Fresa Rellena,119,97,22,0,24,9.0,False,,2328,198.0
2025-01-08,Wednesday,Fresa Rellena,116,89,27,0,24,9.0,False,,2136,243.0
2025-01-09,Thursday,Fresa Rellena,114,114,0,101,24,9.0,False,Día de la Policía,2736,0.0
2025-01-10,Friday,Fresa Rellena,129,129,0,26,24,9.0,False,,3096,0.0
2025-01-11,Saturday,Fresa Rellena,131,131,0,11,24,9.0,False,,3144,0.0
2025-01-12,Sunday,Fresa Rellena,130,130,0,41,24,9.0,False,,3120,0.0
2025-01-13,Monday,Fresa Rellena,135,72,63,0,24,9.0,False,,1728,567.0
2025-01-14,Tuesday,Fresa Rellena,134,82,52,0,24,9.0,False,,1968,468.0
2025-01-15,Wednesday,Fresa Rellena,132,98,34,0,24,9.0,False,Quincena,2352,306.0
2025-01-16,Thursday,Fresa Rellena,134,92,42,0,24,9.0,False,,2208,378.0
2025-01-17,Friday,Fresa Rellena,116,116,0,62,24,9.0,True,,2784,0.0
2025-01-18,Saturday,Fresa Rellena,119,119,0,46,24,9.0,False,,2856,0.0
2025-01-19,Sunday,Fresa Rellena,123,123,0,29,24,9.0,False,,2952,0.0
2025-01-20,Monday,Fresa Rellena,120,78,42,0,24,9.0,False,,1872,378.0
2025-01-21,Tuesday,Fresa Rellena,121,77,44,0,24,9.0,False,,1848,396.0
2025-01-22,Wednesday,Fresa Rellena,120,86,34,0,24,9.0,False,,2064,306.0
2025-01-23,Thursday,Fresa Rellena,118,106,12,0,24,9.0,False,,2544,108.0
2025-01-24,Friday,Fresa Rellena,120,120,0,41,24,9.0,False,,2880,0.0
2025-01-25,Saturday,Fresa Rellena,118,118,0,48,24,9.0,False,,2832,0.0
2025-01-26,Sunday,Fresa Rellena,118,118,0,23,24,9.0,False,,2832,0.0
2025-01-27,Monday,Fresa Rellena,116,71,45,0,24,9.0,False,,1704,405.0
2025-01-28,Tuesday,Fresa Rellena,115,83,32,0,24,9.0,False,,1992,288.0
2025-01-29,Wednesday,Fresa Rellena,116,98,18,0,24,9.0,False,,2352,162.0
2025-01-30,Thursday,Fresa Rellena,118,118,0,1,24,9.0,False,Quincena,2832,0.0
2025-01-31,Friday,Fresa Rellena,120,120,0,53,24,9.0,False,Quincena,2880,0.0
2025-02-01,Saturday,Fresa Rellena,122,122,0,115,24,9.0,True,Quincena,2928,0.0
2025-02-02,Sunday,Fresa Rellena,132,129,3,0,24,9.0,False,,3096,27.0
2025-02-03,Monday,Fresa Rellena,130,62,68,0,24,9.0,False,,1488,612.0
2025-02-04,Tuesday,Fresa Rellena,129,87,42,0,24,9.0,False,,2088,378.0
2025-02-05,Wednesday,Fresa Rellena,129,92,37,0,24,9.0,False,,2208,333.0
2025-02-06,Thursday,Fresa Rellena,128,97,31,0,24,9.0,False,,2328,279.0
2025-02-07,Friday,Fresa Rellena,125,125,0,11,24,9.0,False,,3000,0.0
2025-02-08,Saturday,Fresa Rellena,120,120,0,45,24,9.0,False,,2880,0.0
2025-02-09,Sunday,Fresa Rellena,110,110,0,26,24,9.0,False,,2640,0.0
2025-02-10,Monday,Fresa Rellena,111,66,45,0,24,9.0,False,,1584,405.0
2025-02-11,Tuesday,Fresa Rellena,111,78,33,0,24,9.0,False,,1872,297.0
2025-02-12,Wednesday,Fresa Rellena,110,86,24,0,24,9.0,False,,2064,216.0
2025-02-13,Thursday,Fresa Rellena,109,108,1,0,24,9.0,False,,2592,9.0
2025-02-14,Friday,Fresa Rellena,111,111,0,30,24,9.0,False,,2664,0.0
2025-02-15,Saturday,Fresa Rellena,111,111,0,62,24,9.0,False,Quincena,2664,0.0
2025-02-16,Sunday,Fresa Rellena,113,113,0,41,24,9.0,False,,2712,0.0
2025-02-17,Monday,Fresa Rellena,115,74,41,0,24,9.0,False,,1776,369.0
2025-02-18,Tuesday,Fresa Rellena,116,79,37,0,24,9.0,False,,1896,333.0
2025-02-19,Wednesday,Fresa Rellena,116,102,14,0,24,9.0,False,,2448,126.0
2025-02-20,Thursday,Fresa Rellena,119,94,25,0,24,9.0,False,,2256,225.0
2025-02-21,Friday,Fresa Rellena,117,117,0,15,24,9.0,False,,2808,0.0
2025-02-22,Saturday,Fresa Rellena,115,115,0,60,24,9.0,False,,2760,0.0
2025-02-23,Sunday,Fresa Rellena,116,116,0,18,24,9.0,False,,2784,0.0
2025-02-24,Monday,Fresa Rellena,113,76,37,0,24,9.0,False,,1824,333.0
2025-02-25,Tuesday,Fresa Rellena,113,106,7,0,24,9.0,False,,2544,63.0
2025-02-26,Wednesday,Fresa Rellena,117,95,22,0,24,9.0,False,,2280,198.0
2025-02-27,Thursday,Fresa Rellena,116,116,0,0,24,9.0,False,,2784,0.0
2025-02-28,Friday,Fresa Rellena,119,119,0,6,24,9.0,False,,2856,0.0
2025-03-01,Saturday,Fresa Rellena,118,118,0,122,24,9.0,True,Quincena,2832,0.0
2025-03-02,Sunday,Fresa Rellena,127,127,0,20,24,9.0,False,,3048,0.0
2025-03-03,Monday,Fresa Rellena,129,68,61,0,24,9.0,False,,1632,549.0
2025-03-04,Tuesday,Fresa Rellena,128,68,60,0,24,9.0,False,,1632,540.0
2025-03-05,Wednesday,Fresa Rellena,123,94,29,0,24,9.0,False,,2256,261.0
2025-03-06,Thursday,Fresa Rellena,123,114,9,0,24,9.0,False,,2736,81.0
2025-03-07,Friday,Fresa Rellena,122,122,0,44,24,9.0,False,,2928,0.0
2025-03-08,Saturday,Fresa Rellena,128,128,0,42,24,9.0,False,,3072,0.0
2025-03-09,Sunday,Fresa Rellena,118,118,0,37,24,9.0,False,,2832,0.0
2025-03-10,Monday,Fresa Rellena,119,77,42,0,24,9.0,False,,1848,378.0
2025-03-11,Tuesday,Fresa Rellena,121,88,33,0,24,9.0,False,,2112,297.0
2025-03-12,Wednesday,Fresa Rellena,123,93,30,0,24,9.0,False,,2232,270.0
2025-03-13,Thursday,Fresa Rellena,123,114,9,0,24,9.0,False,,2736,81.0
2025-03-14,Friday,Fresa Rellena,123,123,0,36,24,9.0,False,,2952,0.0
2025-03-15,Saturday,Fresa Rellena,122,122,0,73,24,9.0,False,Quincena,2928,0.0
2025-03-16,Sunday,Fresa Rellena,126,126,0,27,24,9.0,False,,3024,0.0
2025-03-17,Monday,Fresa Rellena,126,65,61,0,24,9.0,False,,1560,549.0
2025-03-18,Tuesday,Fresa Rellena,124,77,47,0,24,9.0,False,,1848,423.0
2025-03-19,Wednesday,Fresa Rellena,122,114,8,0,24,9.0,False,,2736,72.0
2025-03-20,Thursday,Fresa Rellena,125,110,15,0,24,9.0,False,,2640,135.0
2025-03-21,Friday,Fresa Rellena,125,125,0,13,24,9.0,False,,3000,0.0
2025-03-22,Saturday,Fresa Rellena,122,122,0,45,24,9.0,False,,2928,0.0
2025-03-23,Sunday,Fresa Rellena,118,118,0,23,24,9.0,False,,2832,0.0
2025-03-24,Monday,Fresa Rellena,116,78,38,0,24,9.0,False,,1872,342.0
2025-03-25,Tuesday,Fresa Rellena,118,83,35,0,24,9.0,False,,1992,315.0
2025-03-26,Wednesday,Fresa Rellena,119,105,14,0,24,9.0,False,,2520,126.0
2025-03-27,Thursday,Fresa Rellena,117,117,0,2,24,9.0,False,,2808,0.0
2025-03-28,Friday,Fresa Rellena,119,119,0,22,24,9.0,False,,2856,0.0
2025-03-29,Saturday,Fresa Rellena,119,119,0,50,24,9.0,False,,2856,0.0
2025-03-30,Sunday,Fresa Rellena,119,119,0,60,24,9.0,False,Quincena,2856,0.0
2025-03-31,Monday,Fresa Rellena,125,90,35,0,24,9.0,False,Quincena,2160,315.0
